"MetingId";"Land";"Element";"Sensor";"Waarde"
341;"Nederland";"Humidity";3;20.078461937861803
342;"Nederland";"Humidity";4;20.462762086683977
343;"Nederland";"Humidity";2;20.251314471355716
344;"Nederland";"Humidity";4;20.28304060945351
345;"Nederland";"Humidity";1;20.546209866514022
346;"Nederland";"Humidity";2;20.254082198366383
347;"Nederland";"Humidity";4;20.73951934680459
348;"Nederland";"Humidity";4;20.10429468090593
349;"Nederland";"Humidity";1;20.269972743537096
350;"Nederland";"Humidity";1;20.107205361197995
351;"Nederland";"Humidity";4;20.991294700411768
352;"Nederland";"Humidity";1;20.583854905178644
353;"Nederland";"Humidity";1;20.823502022757822
354;"Nederland";"Humidity";1;20.68249422319191
355;"Nederland";"Humidity";3;20.27609020985367
356;"Nederland";"Humidity";3;20.776145496294358
357;"Nederland";"Humidity";2;20.452265629078326
358;"Nederland";"Humidity";4;20.690515667056516
359;"Nederland";"Humidity";4;20.81930113340364
360;"Nederland";"Humidity";2;20.37490038208951
361;"Nederland";"Humidity";3;20.082189840596413
362;"Nederland";"Humidity";3;20.90877340342345
363;"Nederland";"Humidity";4;20.511636945686412
364;"Nederland";"Humidity";1;20.053243152221746
365;"Nederland";"Humidity";2;20.228566657688315
366;"Nederland";"Humidity";4;20.276705049991715
367;"Nederland";"Humidity";1;20.193780750315113
368;"Nederland";"Humidity";1;20.55956312187377
369;"Nederland";"Humidity";4;20.903308376100448
370;"Nederland";"Humidity";4;20.10821979625736
371;"Nederland";"Humidity";1;20.472092825722296
372;"Nederland";"Humidity";3;20.70072932026278
373;"Nederland";"Humidity";3;20.328156444414404
374;"Nederland";"Humidity";2;20.100209462700903
375;"Nederland";"Humidity";3;20.617985850906127
376;"Nederland";"Humidity";1;20.44788554826411
377;"Nederland";"Humidity";2;20.428613954337365
378;"Nederland";"Humidity";3;20.239324706633646
379;"Nederland";"Humidity";4;20.147727554675303
380;"Nederland";"Humidity";4;20.236556843221912
381;"Nederland";"Humidity";4;20.431044132334495
382;"Nederland";"Humidity";2;20.65467974328999
383;"Nederland";"Humidity";1;20.78310756726325
384;"Nederland";"Humidity";4;20.535986185948293
385;"Nederland";"Humidity";2;20.26690345753012
386;"Nederland";"Humidity";2;20.419064968882967
387;"Nederland";"Humidity";1;20.627010649145543
388;"Nederland";"Humidity";1;20.302049623288738
389;"Nederland";"Humidity";4;20.95472090504807
390;"Nederland";"Humidity";4;20.902656170132044
391;"Nederland";"Humidity";2;20.877443173029793
392;"Nederland";"Humidity";3;20.96459434517026
393;"Nederland";"Humidity";2;20.61017476584172
394;"Nederland";"Humidity";1;20.080930274775405
395;"Nederland";"Humidity";3;20.365628474990256
396;"Nederland";"Humidity";4;20.934122620099945
397;"Nederland";"Humidity";4;20.902469671135798
398;"Nederland";"Humidity";4;20.465273815065274
399;"Nederland";"Humidity";2;20.628544914960866
400;"Nederland";"Humidity";3;20.518043435864232
401;"Nederland";"Humidity";1;20.58341663970277
402;"Nederland";"Humidity";2;20.61609459019891
403;"Nederland";"Humidity";2;20.65571060220977
404;"Nederland";"Humidity";2;20.336265119102393
405;"Nederland";"Humidity";1;20.99401785280369
406;"Nederland";"Humidity";2;20.270411741927447
407;"Nederland";"Humidity";4;20.304078756776626
408;"Nederland";"Humidity";1;20.698609745850465
409;"Nederland";"Humidity";3;20.486026815451638
410;"Nederland";"Humidity";2;20.740701156591278
411;"Nederland";"Humidity";4;20.849107090350333
412;"Nederland";"Humidity";2;20.806403498683185
413;"Nederland";"Humidity";2;20.70337971473885
414;"Nederland";"Humidity";1;20.356622701307682
415;"Nederland";"Humidity";4;20.934139587892655
416;"Nederland";"Humidity";4;20.19385640867863
417;"Nederland";"Humidity";3;20.290005487018295
418;"Nederland";"Humidity";3;20.101704221828733
419;"Nederland";"Humidity";4;20.685610235958045
420;"Nederland";"Humidity";1;20.687829528530038
421;"Nederland";"Humidity";3;20.393888070289975
422;"Nederland";"Humidity";1;20.51370194968026
423;"Nederland";"Humidity";1;20.91844255889616
424;"Nederland";"Humidity";4;20.483362107744085
425;"Nederland";"Humidity";3;20.347609326623886
426;"Nederland";"Humidity";2;20.964078127044345
427;"Nederland";"Humidity";4;20.716665571514476
428;"Nederland";"Humidity";1;20.631329697852124
429;"Nederland";"Humidity";1;20.684653520075294
430;"Nederland";"Humidity";3;20.13802821939525
431;"Nederland";"Humidity";3;20.480625267326804
432;"Nederland";"Humidity";2;20.874535222049968
433;"Nederland";"Humidity";1;20.715034514012572
434;"Nederland";"Humidity";2;20.166474207858354
435;"Nederland";"Humidity";2;20.877118477682664
436;"Nederland";"Humidity";1;20.036853102560855
437;"Nederland";"Humidity";3;20.751595663305125
438;"Nederland";"Humidity";3;20.272612707695377
439;"Nederland";"Humidity";4;20.724867469227174
440;"Nederland";"Humidity";4;20.284370094545814
441;"Nederland";"Humidity";2;20.272864133250657
442;"Nederland";"Humidity";1;20.151745540572943
443;"Nederland";"Humidity";3;20.057726051662634
444;"Nederland";"Humidity";2;20.019940097813198
445;"Nederland";"Humidity";3;20.485968389524885
446;"Nederland";"Humidity";1;20.77217118557176
447;"Nederland";"Humidity";1;20.95870205949859
448;"Nederland";"Humidity";4;20.224548934150665
449;"Nederland";"Humidity";4;20.800412792319115
450;"Nederland";"Humidity";2;20.334780519601594
451;"Nederland";"Humidity";4;20.523856976704067
452;"Nederland";"Humidity";4;20.840846455510974
453;"Nederland";"Humidity";3;20.731072001079326
454;"Nederland";"Humidity";1;20.311558652687165
455;"Nederland";"Humidity";2;20.37627043051923
456;"Nederland";"Humidity";4;20.689012520699237
457;"Nederland";"Humidity";3;20.79340684341351
458;"Nederland";"Humidity";2;20.754794252390276
459;"Nederland";"Humidity";4;20.00566392995517
460;"Nederland";"Humidity";1;20.243442579193793
461;"Nederland";"Humidity";3;20.471699897540248
462;"Nederland";"Humidity";2;20.502062501547325
463;"Nederland";"Humidity";3;20.72358053762194
464;"Nederland";"Humidity";2;20.045291721488525
465;"Nederland";"Humidity";4;20.452760787617088
466;"Nederland";"Humidity";3;20.95502202264355
467;"Nederland";"Humidity";3;20.322662835071025
468;"Nederland";"Humidity";1;20.751808969802894
469;"Nederland";"Humidity";3;20.44399949702983
470;"Nederland";"Humidity";1;20.91364860826725
471;"Nederland";"Humidity";3;20.284233720435918
472;"Nederland";"Humidity";3;20.064041874082214
473;"Nederland";"Humidity";4;20.255017669275812
474;"Nederland";"Humidity";3;20.13763749595001
475;"Nederland";"Humidity";4;20.30904495298106
476;"Nederland";"Humidity";2;20.136105413860527
477;"Nederland";"Humidity";1;20.41904633924942
478;"Nederland";"Humidity";1;20.317016520014526
479;"Nederland";"Humidity";2;20.9762876882035
480;"Nederland";"Humidity";3;20.25391497737551
481;"Nederland";"Humidity";3;20.81667760530233
482;"Nederland";"Humidity";3;20.11840580065939
483;"Nederland";"Humidity";2;20.188081985024393
484;"Nederland";"Humidity";2;20.73665770346968
485;"Nederland";"Humidity";4;20.90482209459176
486;"Nederland";"Humidity";4;20.35730914169755
487;"Nederland";"Humidity";2;20.719188306094193
488;"Nederland";"Humidity";1;20.445984760351834
489;"Nederland";"Humidity";1;20.87225245260395
490;"Nederland";"Humidity";4;20.271730761444832
491;"Nederland";"Humidity";2;20.052939508736205
492;"Nederland";"Humidity";4;20.0252101608534
493;"Nederland";"Humidity";1;20.300982856309474
494;"Nederland";"Humidity";3;20.88029074900053
495;"Nederland";"Humidity";1;20.55202982407392
496;"Nederland";"Humidity";1;20.371826379254138
497;"Nederland";"Humidity";2;20.66999561383038
498;"Nederland";"Humidity";4;20.047864740064643
499;"Nederland";"Humidity";1;20.081692142425144
500;"Nederland";"Humidity";3;20.4034509497727
501;"Nederland";"Humidity";4;20.352754902322612
502;"Nederland";"Humidity";3;20.912737040986247
503;"Nederland";"Humidity";1;20.125994846343676
504;"Nederland";"Humidity";4;20.75126235997169
505;"Nederland";"Humidity";4;20.195234163739677
506;"Nederland";"Humidity";1;20.158130192428114
507;"Nederland";"Humidity";1;20.11347515835283
508;"Nederland";"Humidity";3;20.053915705479962
509;"Nederland";"Humidity";1;20.610548570357093
510;"Nederland";"Humidity";3;20.563796290830176
511;"Nederland";"Humidity";4;20.714103060591267
512;"Nederland";"Humidity";2;20.892092968962245
513;"Nederland";"Humidity";4;20.712344173313813
514;"Nederland";"Humidity";4;20.834869302148302
515;"Nederland";"Humidity";2;20.291974325872882
516;"Nederland";"Humidity";4;20.57728561736099
517;"Nederland";"Humidity";4;20.929820065133974
518;"Nederland";"Humidity";2;20.33661374589295
519;"Nederland";"Humidity";4;20.361018940891725
520;"Nederland";"Humidity";3;20.849292659186062
521;"Nederland";"Humidity";1;20.60124360543752
522;"Nederland";"Humidity";2;20.182902216615492
523;"Nederland";"Humidity";4;20.185576876513796
524;"Nederland";"Humidity";4;20.889552389580718
525;"Nederland";"Humidity";3;20.660086301068613
526;"Nederland";"Humidity";1;20.018617360846356
527;"Nederland";"Humidity";1;20.521400712186473
528;"Nederland";"Humidity";2;20.361821887063208
529;"Nederland";"Humidity";2;20.92886541981351
530;"Nederland";"Humidity";1;20.248640131481572
531;"Nederland";"Humidity";1;20.49664431982251
532;"Nederland";"Humidity";4;20.755023139567395
533;"Nederland";"Humidity";3;20.074993232362527
534;"Nederland";"Humidity";4;20.853684245162768
535;"Nederland";"Humidity";3;20.547356418504855
536;"Nederland";"Humidity";1;20.915549733566348
537;"Nederland";"Humidity";3;20.52270113877574
538;"Nederland";"Humidity";2;20.504924153064948
539;"Nederland";"Humidity";1;20.36542174084592
540;"Nederland";"Humidity";1;20.94657332154103
541;"Nederland";"Humidity";1;20.315339084053374
542;"Nederland";"Humidity";2;20.938704297979722
543;"Nederland";"Humidity";2;20.792462439950423
544;"Nederland";"Humidity";4;20.33656843764507
545;"Nederland";"Humidity";3;20.95084145273549
546;"Nederland";"Humidity";1;20.875269441746138
547;"Nederland";"Humidity";4;20.167442719713893
548;"Nederland";"Humidity";3;20.89436444368304
549;"Nederland";"Humidity";1;20.007704565648684
550;"Nederland";"Humidity";3;20.639936772021592
551;"Nederland";"Humidity";2;20.647360097351605
552;"Nederland";"Humidity";4;20.52039740142457
553;"Nederland";"Humidity";1;20.939471856771753
554;"Nederland";"Humidity";3;20.835795548507015
555;"Nederland";"Humidity";4;20.75350342385223
556;"Nederland";"Humidity";3;20.941428985663624
557;"Nederland";"Humidity";3;20.846659807953067
558;"Nederland";"Humidity";3;20.418323466206857
559;"Nederland";"Humidity";3;20.939566695482036
560;"Nederland";"Humidity";4;20.293080112559522
561;"Nederland";"Humidity";3;20.940421114646558
562;"Nederland";"Humidity";4;20.581811722421246
563;"Nederland";"Humidity";4;20.92270132926747
564;"Nederland";"Humidity";4;20.95758599458109
565;"Nederland";"Humidity";3;20.423410840038656
566;"Nederland";"Humidity";2;20.435109002197322
567;"Nederland";"Humidity";2;20.725570641215047
568;"Nederland";"Humidity";1;20.593124319313123
569;"Nederland";"Humidity";3;20.58838678816777
570;"Nederland";"Humidity";3;20.82655499079844
571;"Nederland";"Humidity";3;20.280735071984378
572;"Nederland";"Humidity";1;20.726594153844324
573;"Nederland";"Humidity";4;20.648515263397986
574;"Nederland";"Humidity";2;20.792297630061356
575;"Nederland";"Humidity";3;20.178304938389402
576;"Nederland";"Humidity";4;20.384801841724094
577;"Nederland";"Humidity";3;20.16241715206899
578;"Nederland";"Humidity";4;20.001623971639393
579;"Nederland";"Humidity";1;20.333629828434294
580;"Nederland";"Humidity";4;20.909574639047364
581;"Nederland";"Humidity";3;20.121753363609358
582;"Nederland";"Humidity";3;20.536201829990006
583;"Nederland";"Humidity";2;20.518927337910483
584;"Nederland";"Humidity";3;20.36015021291561
585;"Nederland";"Humidity";2;20.702259776045473
586;"Nederland";"Humidity";1;20.07997702006449
587;"Nederland";"Humidity";2;20.659334482346146
588;"Nederland";"Humidity";3;20.22175289225602
589;"Nederland";"Humidity";4;20.87043994578364
590;"Nederland";"Humidity";2;20.329622158149615
591;"Nederland";"Humidity";3;20.895152914440963
592;"Nederland";"Humidity";3;20.32630638075805
593;"Nederland";"Humidity";4;20.286201674434025
594;"Nederland";"Humidity";2;20.500385561037643
595;"Nederland";"Humidity";4;20.780626147228855
596;"Nederland";"Humidity";3;20.32708945561651
597;"Nederland";"Humidity";3;20.748982695151106
598;"Nederland";"Humidity";2;20.13473226385715
599;"Nederland";"Humidity";1;20.668603293330612
600;"Nederland";"Humidity";3;20.91003775426153
601;"Nederland";"Humidity";2;20.77449688753762
602;"Nederland";"Humidity";3;20.318980987875012
603;"Nederland";"Humidity";3;20.830639952613264
604;"Nederland";"Humidity";3;20.301305943572242
605;"Nederland";"Humidity";1;20.682258144581585
606;"Nederland";"Humidity";3;20.929055380018564
607;"Nederland";"Humidity";2;20.051616927507204
608;"Nederland";"Humidity";2;20.863507313483865
609;"Nederland";"Humidity";3;20.735002401747018
610;"Nederland";"Humidity";3;20.23084098416241
611;"Nederland";"Humidity";3;20.543856793307206
612;"Nederland";"Humidity";2;20.283502657333873
613;"Nederland";"Humidity";1;20.200249896764394
614;"Nederland";"Humidity";3;20.043109655365992
615;"Nederland";"Humidity";1;20.065504168940766
616;"Nederland";"Humidity";1;20.317612644483187
617;"Nederland";"Humidity";1;20.33639783979398
618;"Nederland";"Humidity";4;20.30751881561115
619;"Nederland";"Humidity";3;20.45879327973488
620;"Nederland";"Humidity";4;20.157293343546755
621;"Nederland";"Humidity";3;20.216213096173515
622;"Nederland";"Humidity";2;20.87086142401726
623;"Nederland";"Humidity";1;20.01848977289898
624;"Nederland";"Humidity";1;20.214555015856114
625;"Nederland";"Humidity";1;20.547124224618432
626;"Nederland";"Humidity";2;20.876331954861477
627;"Nederland";"Humidity";3;20.07656457411704
628;"Nederland";"Humidity";2;20.827968219380608
629;"Nederland";"Humidity";4;20.347377302634712
630;"Nederland";"Humidity";1;20.79164903605455
631;"Nederland";"Humidity";4;20.442898254342897
632;"Nederland";"Humidity";2;20.907032992911773
633;"Nederland";"Humidity";3;20.33143900722316
634;"Nederland";"Humidity";3;20.796859047292713
635;"Nederland";"Humidity";2;20.75229665258864
636;"Nederland";"Humidity";3;20.573071519170885
637;"Nederland";"Humidity";2;20.172746164664606
638;"Nederland";"Humidity";4;20.55100500773269
639;"Nederland";"Humidity";2;20.372786759203
640;"Nederland";"Humidity";3;20.102791060621218
641;"Nederland";"Humidity";2;20.783483889582712
642;"Nederland";"Humidity";1;20.26319896093982
643;"Nederland";"Humidity";4;20.76455052802483
644;"Nederland";"Humidity";4;20.804573458916117
645;"Nederland";"Humidity";2;20.223054461375018
646;"Nederland";"Humidity";3;20.607698872269513
647;"Nederland";"Humidity";4;20.516621179714537
648;"Nederland";"Humidity";1;20.197781927118342
649;"Nederland";"Humidity";2;20.561507685819578
650;"Nederland";"Humidity";2;20.655737633996658
651;"Nederland";"Humidity";1;20.20775241670236
652;"Nederland";"Humidity";3;20.91928548954026
653;"Nederland";"Humidity";4;20.784372200050484
654;"Nederland";"Humidity";3;20.331487124299905
655;"Nederland";"Humidity";4;20.196724347483762
656;"Nederland";"Humidity";1;20.008798628748742
657;"Nederland";"Humidity";3;20.591360749963886
658;"Nederland";"Humidity";4;20.3713365831257
659;"Nederland";"Humidity";4;20.53899343010302
660;"Nederland";"Humidity";4;20.83659070654948
661;"Nederland";"Humidity";1;20.77075623980307
662;"Nederland";"Humidity";3;20.320004834603402
663;"Nederland";"Humidity";4;20.59480590892563
664;"Nederland";"Humidity";1;20.177487661968147
665;"Nederland";"Humidity";2;20.1043407735841
666;"Nederland";"Humidity";4;20.0720542330987
667;"Nederland";"Humidity";3;20.992015502937644
668;"Nederland";"Humidity";4;20.821149464342444
669;"Nederland";"Humidity";3;20.612218951070876
670;"Nederland";"Humidity";4;20.85923834461976
671;"Nederland";"Humidity";4;20.91882653520045
672;"Nederland";"Humidity";1;20.543507407241176
673;"Nederland";"Humidity";1;20.679986659159464
674;"Nederland";"Humidity";4;20.86392535608051
675;"Nederland";"Humidity";2;20.188158111136786
676;"Nederland";"Humidity";4;20.0143948069324
677;"Nederland";"Humidity";2;20.311988794158054
678;"Nederland";"Humidity";4;20.5469481459046
679;"Nederland";"Humidity";3;20.79044431312954
680;"Nederland";"Humidity";2;20.72141971669944
681;"Nederland";"Humidity";4;20.485674237626437
682;"Nederland";"Humidity";1;20.57574182108416
683;"Nederland";"Humidity";2;20.46636740858086
684;"Nederland";"Humidity";3;20.196922312355632
685;"Nederland";"Humidity";1;20.083546871615315
686;"Nederland";"Humidity";3;20.886442956555857
687;"Nederland";"Humidity";3;20.421139292124284
688;"Nederland";"Humidity";1;20.377277348820098
689;"Nederland";"Humidity";2;20.05141948401894
690;"Nederland";"Humidity";2;20.901327949630055
691;"Nederland";"Humidity";3;20.27998885682831
692;"Nederland";"Humidity";4;20.442389627257942
693;"Nederland";"Humidity";4;20.674914324869356
694;"Nederland";"Humidity";1;20.860374635007215
695;"Nederland";"Humidity";2;20.428180383432455
696;"Nederland";"Humidity";3;20.11009805065233
697;"Nederland";"Humidity";1;20.41991722191371
698;"Nederland";"Humidity";4;20.241719878038868
699;"Nederland";"Humidity";2;20.727546794353522
700;"Nederland";"Humidity";1;20.31672762230383
701;"Nederland";"Humidity";3;20.74312310504814
702;"Nederland";"Humidity";1;20.11793772678981
703;"Nederland";"Humidity";3;20.509766540895548
704;"Nederland";"Humidity";2;20.43059877549792
705;"Nederland";"Humidity";1;20.862825623390744
706;"Nederland";"Humidity";2;20.253619432541445
707;"Nederland";"Humidity";4;20.784244373028226
708;"Nederland";"Humidity";3;20.5245845338209
709;"Nederland";"Humidity";2;20.55425448647529
